  x              y              exact          interp         lsq            interp_error   lsq_error    
   0.4303176045  -0.7645470271   0.1226714427   0.1215530822   0.1232293158   0.0011183605   0.0005578730
   0.1984512067  -0.7240133839   0.2492815031   0.2452174829   0.2488050316   0.0040640203   0.0004764715
   0.2303918820  -0.6631782857   0.2979416990   0.2888826231   0.2932093740   0.0090590760   0.0047323251
   0.2647105545  -0.7027456588   0.2490518402   0.2409660291   0.2451017162   0.0080858111   0.0039501240
   0.1858543081  -0.7457750782   0.2314153976   0.2300126569   0.2333296221   0.0014027408   0.0019142244
   0.2121310762  -0.7355776954   0.2344452081   0.2299200916   0.2334709903   0.0045251164   0.0009742177
   0.2416851439  -0.7342619303   0.2269849348   0.2206397325   0.2243584013   0.0063452023   0.0026265335
   0.3358028082  -0.7024012522   0.2214558169   0.2160929510   0.2206057229   0.0053628659   0.0008500940
   0.3472945440  -0.6599787300   0.2542215983   0.2503616259   0.2553331731   0.0038599725   0.0011115747
   0.2104080834  -0.6897191420   0.2789007999   0.2719754005   0.2759478467   0.0069253994   0.0029529532
   0.3016270532  -0.7197369561   0.2196153736   0.2125324217   0.2167026937   0.0070829519   0.0029126799
  -0.1134069207  -0.4732747336   0.5133275196   0.5003500880   0.5074292185   0.0129774316   0.0058983011
  -0.1761308532  -0.5308774784   0.4406673848   0.4316806341   0.4377880334   0.0089867507   0.0028793514
  -0.0260574805  -0.4516873095   0.5475616972   0.5431915357   0.5506764367   0.0043701615   0.0031147395
  -0.2358356157  -0.4350782218   0.5051146630   0.5019356446   0.5095522538   0.0031790184   0.0044375908
  -0.0222388349  -0.4575076694   0.5419521495   0.5389743781   0.5463677105   0.0029777714   0.0044155609
  -0.1274660873  -0.6391498911   0.3482637138   0.3472372601   0.3516266897   0.0010264537   0.0033629759
  -0.0448317063  -0.4949829265   0.5029909665   0.4991797915   0.5059528026   0.0038111749   0.0029618361
  -0.2105771653  -0.4847751253   0.4714646042   0.4639590227   0.4707889896   0.0075055815   0.0006756146
  -0.0451338318  -0.4801482033   0.5177351766   0.5124552792   0.5194678222   0.0052798974   0.0017326456
  -0.0921418274  -0.5172473573   0.4746097213   0.4664573042   0.4728396945   0.0081524171   0.0017700268
   0.1043196516  -0.6529269649   0.3387918549   0.3353418673   0.3411644924   0.0034499876   0.0023726375
  -0.0097976459  -0.6894979998   0.3104323923   0.3007840848   0.3057806707   0.0096483075   0.0046517216
   0.0431230556  -0.7359950335   0.2627427265   0.2568467343   0.2613721990   0.0058959922   0.0013705275
   0.0286053138  -0.6606148950   0.3387660750   0.3280771613   0.3335748592   0.0106889137   0.0051912159
  -0.0186069021  -0.8316147084   0.1681771582   0.1664909668   0.1695487539   0.0016861914   0.0013715957
  -0.0045872482  -0.7522567872   0.2477292265   0.2414801977   0.2456472256   0.0062490287   0.0020820008
  -0.0326093201  -0.6767892635   0.3224255945   0.3127931993   0.3178941409   0.0096323952   0.0045314537
   0.0276754902  -0.7726537581   0.2268507501   0.2222060896   0.2261929116   0.0046446605   0.0006578384
  -0.0096958516  -0.7443228853   0.2556139663   0.2489773347   0.2532362199   0.0066366317   0.0023777464
  -0.0524411335  -0.7721245064   0.2260966948   0.2227062057   0.2264658369   0.0033904891   0.0003691421
   0.2355520576  -0.4330406029   0.5070406349   0.5038461938   0.5118881059   0.0031944411   0.0048474710
   0.1430130401  -0.4677123897   0.5109114506   0.4974252082   0.5043061910   0.0134862424   0.0066052596
   0.1316059795  -0.6040337509   0.3817954173   0.3777447935   0.3822805654   0.0040506238   0.0004851481
   0.1177575090  -0.4995765751   0.4867324427   0.4755034904   0.4816940514   0.0112289523   0.0050383914
   0.1350274145  -0.5799092098   0.4045782215   0.3985485516   0.4035081843   0.0060296700   0.0010700372
   0.1052906243  -0.5072102703   0.4819764737   0.4719709852   0.4779557376   0.0100054884   0.0040207361
   0.0371136389  -0.4456639820   0.5527933285   0.5456521495   0.5522339738   0.0071411791   0.0005593547
   0.1489362009  -0.6027058125   0.3791648460   0.3742967839   0.3789638302   0.0048680621   0.0002010158
   0.0934324026  -0.5397038719   0.4522684205   0.4458927744   0.4512609715   0.0063756461   0.0010074490
   0.0637069027  -0.4714875599   0.5242279027   0.5152762494   0.5215948822   0.0089516532   0.0026330205
  -0.0237640018  -0.5899973859   0.4095242230   0.4013605345   0.4055796195   0.0081636886   0.0039446036
  -0.0096726123  -0.5917588168   0.4081621365   0.3995021360   0.4038845890   0.0086600005   0.0042775475
   0.0375131100  -0.6312008355   0.3676854199   0.3578888159   0.3633825364   0.0097966040   0.0043028835
  -0.0252413989  -0.5393981763   0.4600115549   0.4547452540   0.4580992152   0.0052663009   0.0019123397
   0.0459226517  -0.5225504115   0.4754355879   0.4725204961   0.4762664806   0.0029150917   0.0008308928
  -0.0497403122  -0.6353160542   0.3627397805   0.3535470525   0.3582818799   0.0091927280   0.0044579006
  -0.0146987437  -0.5371705286   0.4626284062   0.4570955348   0.4605120851   0.0055328714   0.0021163210
  -0.0055234031  -0.6289059684   0.3710697772   0.3603100165   0.3653566813   0.0107597607   0.0057130959
  -0.0397473562  -0.5468052386   0.4517520440   0.4469304295   0.4502713064   0.0048216144   0.0014807376
   0.0411201050  -0.5580227907   0.4404642121   0.4350953460   0.4393924118   0.0053688661   0.0010718003
   0.1951311394  -0.0053410752   0.8047957771   0.8017851894   0.8073667829   0.0030105877   0.0025710058
   0.1357442520  -0.0660716676   0.8490299129   0.8261092529   0.8344301851   0.0229206599   0.0145997278
   0.0922111528  -0.1055190846   0.8598672989   0.8468673753   0.8569534356   0.0129999236   0.0029138632
   0.0556013423  -0.0189622431   0.9412541411   0.9334508015   0.9392852842   0.0078033396   0.0019688569
   0.1604949113  -0.1230739359   0.7977481515   0.7684483187   0.7795709767   0.0292998327   0.0181771748
   0.2215157911  -0.0131601575   0.7780936336   0.7708861884   0.7769179494   0.0072074451   0.0011756842
   0.1547087338  -0.0070957343   0.8451286283   0.8411945420   0.8467444118   0.0039340863   0.0016157835
   0.2285946544  -0.0264486690   0.7698803613   0.7561351995   0.7628238550   0.0137451619   0.0070565063
   0.1845771073  -0.0005551868   0.8154220577   0.8151023554   0.8204244388   0.0003197023   0.0050023810
   0.0869891792  -0.0088897544   0.9125577617   0.9078783187   0.9133201612   0.0046794430   0.0007623994
   0.2860377557  -0.3254320910   0.5667291337   0.5523730049   0.5586546824   0.0143561288   0.0080744513
   0.3394627650  -0.2708974367   0.5656955100   0.5531853214   0.5598115554   0.0125101886   0.0058839546
   0.2581684135  -0.2577516662   0.6351892940   0.6223202890   0.6283413155   0.0128690051   0.0068479786
   0.1522079505  -0.2236143863   0.7294992533   0.7248789549   0.7300968321   0.0046202985   0.0005975787
   0.2817808829  -0.3720742759   0.5332669577   0.5213448030   0.5276346280   0.0119221547   0.0056323297
   0.2691909733  -0.2207365099   0.6518787756   0.6413481903   0.6474186197   0.0105305853   0.0044601559
   0.2054675217  -0.2243918702   0.6957490939   0.6853210850   0.6909288661   0.0104280088   0.0048202278
   0.2581825439  -0.3297658522   0.5811876993   0.5695919018   0.5756736463   0.0115957974   0.0055140529
   0.2818726251  -0.2898314600   0.5957049938   0.5814835628   0.5877048341   0.0142214311   0.0080001598
   0.3484790763  -0.2494285456   0.5714533095   0.5623012426   0.5689753020   0.0091520669   0.0024780075
   0.3073176138  -0.0798507657   0.6824779369   0.6712864380   0.6778568903   0.0111914989   0.0046210466
   0.3662890525  -0.0618504127   0.6285257162   0.6171381794   0.6226747641   0.0113875368   0.0058509520
   0.3817318286  -0.1828479483   0.5767358258   0.5692742113   0.5792081292   0.0074616145   0.0024723033
   0.3709596477  -0.1546711573   0.5980867916   0.5875963406   0.5965507190   0.0104904510   0.0015360726
   0.3749145023  -0.1381433599   0.6004446573   0.5880700960   0.5963862343   0.0123745613   0.0040584230
   0.3043747414  -0.0146421151   0.6952732786   0.6917019157   0.6958691949   0.0035713629   0.0005959163
   0.3057412605  -0.0378188907   0.6919286010   0.6841251982   0.6891446385   0.0078034028   0.0027839625
   0.4191383657  -0.0240022803   0.5801749423   0.5744302427   0.5782338867   0.0057446996   0.0019410556
   0.4045159388  -0.1380050801   0.5725908905   0.5585057114   0.5666332700   0.0140851791   0.0059576205
   0.3034649173  -0.0333188531   0.6947114447   0.6876073229   0.6924737689   0.0071041218   0.0022376758
   0.3274000982  -0.1945557455   0.6191551991   0.6111102622   0.6206722620   0.0080449369   0.0015170629
   0.2628355777  -0.1666965208   0.6887601071   0.6701494653   0.6822286670   0.0186106417   0.0065314400
   0.2312541791  -0.1179691594   0.7403941104   0.7138632599   0.7280547040   0.0265308505   0.0123394064
   0.2487280213  -0.1671465120   0.7003275371   0.6802867248   0.6927518653   0.0200408123   0.0075756718
   0.2838260987  -0.1150389337   0.6937464930   0.6766164028   0.6894010996   0.0171300902   0.0043453934
   0.2993660843  -0.2079936903   0.6354709509   0.6259530409   0.6359671335   0.0095179100   0.0004961826
   0.2386597632  -0.0704482264   0.7511598200   0.7285267056   0.7437023379   0.0226331144   0.0074574822
   0.3154929737  -0.1902209907   0.6315982604   0.6216589652   0.6316650359   0.0099392952   0.0000667756
   0.2259216577  -0.1415182144   0.7334141781   0.7078139347   0.7215644800   0.0256002434   0.0118496981
   0.3241225112  -0.1802244763   0.6291411803   0.6195667294   0.6295807131   0.0095744509   0.0004395328
   0.3998813370  -0.5642546810   0.3084160002   0.3005989968   0.3046109030   0.0078170035   0.0038050972
   0.3248984248  -0.4979754430   0.4054089403   0.4008414459   0.4044997604   0.0045674944   0.0009091799
   0.4253469736  -0.5055724933   0.3393006782   0.3300367137   0.3343127670   0.0092639644   0.0049879111
   0.3118540719  -0.4559779188   0.4475791237   0.4421017036   0.4457525645   0.0054774201   0.0018265592
   0.3186757101  -0.5426898091   0.3706619055   0.3698986893   0.3734385625   0.0007632163   0.0027766570
   0.3592251330  -0.5447629486   0.3474592991   0.3420929086   0.3458839160   0.0053663905   0.0015753832
   0.3726283731  -0.5064142881   0.3712652900   0.3634216401   0.3673649162   0.0078436499   0.0039003738
   0.3634329355  -0.6245522149   0.2774012402   0.2769904146   0.2806662919   0.0004108256   0.0032650518
   0.3299097903  -0.5430585278   0.3645843610   0.3623559750   0.3659657890   0.0022283859   0.0013814281
   0.4131762233  -0.4340544504   0.4007355697   0.3938142219   0.3981406902   0.0069213478   0.0025948795
   0.5099239617  -0.7207158320   0.1171332166   0.1109771393   0.1139480181   0.0061560773   0.0031851985
   0.5055219791  -0.6645168598   0.1650538171   0.1588877344   0.1619449685   0.0061660827   0.0031088486
   0.5337550876  -0.7926359677   0.0444026628   0.0386443232   0.0415959126   0.0057583396   0.0028067502
   0.4976521891  -0.7875945351   0.0683547601   0.0645652630   0.0673455991   0.0037894971   0.0010091610
   0.5228153120  -0.6937553189   0.1313042575   0.1248762797   0.1279637948   0.0064279778   0.0033404627
   0.4430463382  -0.6909474316   0.1792086678   0.1754410724   0.1781341326   0.0037675954   0.0010745352
   0.5893791278  -0.6918376665   0.0911506654   0.0861123500   0.0895372410   0.0050383154   0.0016134243
   0.4561835683  -0.7609077999   0.1128223808   0.1111617386   0.1137856830   0.0016606422   0.0009633022
   0.4333587062  -0.6545257424   0.2150135571   0.2106299987   0.2133447625   0.0043835584   0.0016687946
   0.4808622036  -0.7359111234   0.1209131782   0.1163420176   0.1191378978   0.0045711606   0.0017752804
   0.7241923832  -0.4762001897   0.1332698064   0.1276353703   0.1306146678   0.0056344361   0.0026551386
   0.5892565253  -0.4757559129   0.2426579760   0.2383426448   0.2407982350   0.0043153312   0.0018597410
   0.6808101622  -0.4653852605   0.1753267813   0.1700134292   0.1727528828   0.0053133521   0.0025738985
   0.6355943681  -0.4670269345   0.2112704150   0.2059720006   0.2085479559   0.0052984144   0.0027224591
   0.5548426613  -0.5149724299   0.2430013327   0.2415711140   0.2441565290   0.0014302187   0.0011551963
   0.5507861895  -0.4542340542   0.2860714304   0.2835085992   0.2856715971   0.0025628312   0.0003998333
   0.6770566517  -0.4942512758   0.1617339126   0.1547319078   0.1576501909   0.0070020049   0.0040837217
   0.5515591290  -0.4355760317   0.2971885373   0.2947389609   0.2967799896   0.0024495763   0.0004085477
   0.5404099616  -0.4870912247   0.2724693905   0.2711091772   0.2734521754   0.0013602134   0.0009827848
   0.5724795751  -0.4520122092   0.2705838628   0.2671684746   0.2694003100   0.0034153882   0.0011835528
   0.4983027318  -0.6379239484   0.1905232700   0.1841306890   0.1882037614   0.0063925810   0.0023195085
   0.5200835850  -0.6394660186   0.1757404994   0.1697713488   0.1736597372   0.0059691506   0.0020807622
   0.5847753994  -0.6376542006   0.1348034054   0.1319717034   0.1353323917   0.0028317020   0.0005289863
   0.4958025261  -0.5360472861   0.2698172572   0.2629350866   0.2673608427   0.0068821706   0.0024564145
   0.5300973830  -0.5476810077   0.2377941737   0.2333416792   0.2374466373   0.0044524944   0.0003475363
   0.5612083686  -0.5510460643   0.2134845215   0.2119494270   0.2157868003   0.0015350944   0.0023022788
   0.5671588458  -0.5743565480   0.1928106786   0.1906612285   0.1943735406   0.0021494500   0.0015628620
   0.5532322931  -0.6235585054   0.1663986686   0.1617666012   0.1654334146   0.0046320674   0.0009652540
   0.4977144568  -0.6344889628   0.1935907215   0.1870929276   0.1911820485   0.0064977939   0.0024086730
   0.5393310600  -0.5734275610   0.2127915397   0.2082171709   0.2121620464   0.0045743688   0.0006294933
   0.6042572904  -0.0274650011   0.3951188552   0.3911203741   0.3939577904   0.0039984811   0.0011610648
   0.7014210414  -0.0544985734   0.2964649462   0.2894068968   0.2924750673   0.0070580495   0.0039898789
   0.6690933971  -0.0119234976   0.3308003707   0.3288998888   0.3310581871   0.0019004819   0.0002578164
   0.6550749206  -0.1277512934   0.3325844289   0.3234246495   0.3285199718   0.0091597794   0.0040644571
   0.6795343034  -0.0498935836   0.3186364853   0.3120686505   0.3151216707   0.0065678348   0.0035148145
   0.5631571695  -0.0825723092   0.4308214833   0.4229459837   0.4273366333   0.0078754996   0.0034848501
   0.5589010258  -0.0862378130   0.4344849099   0.4265852263   0.4310860829   0.0078996836   0.0033988271
   0.6409525601  -0.1342393412   0.3451409426   0.3364550772   0.3417753007   0.0086858654   0.0033656419
   0.7078638028  -0.0234567759   0.2917476554   0.2881884426   0.2904573317   0.0035592129   0.0012903237
   0.5651339862  -0.0392527280   0.4335044581   0.4282598143   0.4315668048   0.0052446438   0.0019376533
   0.8391715979  -0.2373985596   0.1278950483   0.1248354219   0.1268232812   0.0030596264   0.0010717671
   0.6991179761  -0.3168159698   0.2324465470   0.2282218628   0.2313937826   0.0042246842   0.0010527644
   0.7718811260  -0.3206370620   0.1641719087   0.1568904777   0.1601420404   0.0072814310   0.0040298682
   0.7548133065  -0.3212389884   0.1796722513   0.1730369322   0.1762929044   0.0066353191   0.0033793469
   0.6623190133  -0.2208744354   0.3018223782   0.3010362989   0.3027190477   0.0007860793   0.0008966695
   0.6800137423  -0.2414290583   0.2783999169   0.2760199717   0.2780245601   0.0023799452   0.0003753567
   0.7051846281  -0.3101936771   0.2296069334   0.2249871404   0.2280587258   0.0046197930   0.0015482076
   0.7668076733  -0.3568980799   0.1542043703   0.1475888537   0.1513978340   0.0066155166   0.0028065363
   0.6906078257  -0.2678950727   0.2592524460   0.2555086204   0.2579241314   0.0037438255   0.0013283146
   0.6389533826  -0.2184797353   0.3247261149   0.3243985002   0.3260376776   0.0003276147   0.0013115627
   0.7913468909  -0.0018706479   0.2086508982   0.2084251144   0.2102569943   0.0002257838   0.0016060962
   0.9378762089  -0.0983995180   0.0569760085   0.0501308465   0.0532220507   0.0068451620   0.0037539579
   0.8807280749  -0.1872446692   0.0995875901   0.0964505234   0.1013649279   0.0031370667   0.0017773379
   0.7662052610  -0.0124305353   0.2336939122   0.2322797039   0.2343917488   0.0014142083   0.0006978365
   0.9258118552  -0.1258047384   0.0656796998   0.0588550489   0.0624893956   0.0068246509   0.0031903042
   0.8711418059  -0.0192942587   0.1286445533   0.1265066076   0.1283812890   0.0021379457   0.0002632643
   0.9145796786  -0.1291513974   0.0763463463   0.0696793342   0.0734137613   0.0066670120   0.0029325849
   0.8614464383  -0.1146060942   0.1309634514   0.1245853578   0.1282374312   0.0063780935   0.0027260202
   0.8973493683  -0.1636113920   0.0878571514   0.0827096565   0.0871341702   0.0051474948   0.0007229811
   0.8154456187  -0.0193813085   0.1843240888   0.1821921852   0.1842610960   0.0021319036   0.0000629928
   0.8454173098  -0.1860176196   0.1343597846   0.1314292444   0.1343991643   0.0029305401   0.0000393797
   0.7366579871  -0.1809464058   0.2414444043   0.2365522190   0.2401674991   0.0048921853   0.0012769053
   0.6663031637  -0.1562276633   0.3156265722   0.3076652089   0.3118962476   0.0079613633   0.0037303245
   0.6876979175  -0.1821328341   0.2885923848   0.2833719536   0.2872456666   0.0052204312   0.0013467182
   0.8266193055  -0.1521974166   0.1594861513   0.1543785286   0.1577646924   0.0051076227   0.0017214589
   0.7727446419  -0.0649425278   0.2245312298   0.2187472070   0.2232368495   0.0057840227   0.0012943803
   0.6482618470  -0.1817979424   0.3267289445   0.3212712819   0.3253650922   0.0054576625   0.0013638523
   0.7523501224  -0.1324072523   0.2360874480   0.2285334352   0.2325113118   0.0075540128   0.0035761362
   0.8069067064  -0.1881188262   0.1714548138   0.1680868570   0.1712492500   0.0033679568   0.0002055638
   0.6650572492  -0.1712170506   0.3132566541   0.3066862330   0.3107854892   0.0065704210   0.0024711649
   0.3697645819  -0.4036976722   0.4525535126   0.4426613329   0.4489184194   0.0098921797   0.0036350932
   0.3143214690  -0.4144293234   0.4798561257   0.4711423867   0.4780645657   0.0087137389   0.0017915600
   0.3346092760  -0.3614970907   0.5074114149   0.4941532420   0.5012556663   0.0132581729   0.0061557486
   0.3699214568  -0.4151854139   0.4439237354   0.4347227974   0.4408784359   0.0092009380   0.0030452995
   0.4040203821  -0.3467834519   0.4675610536   0.4593689528   0.4656497755   0.0081921008   0.0019112780
   0.3789391892  -0.3420314790   0.4895291960   0.4788070844   0.4854718232   0.0107221116   0.0040573728
   0.4168978483  -0.3607228653   0.4487062476   0.4415434851   0.4475277873   0.0071627625   0.0011784603
   0.3607723447  -0.2646383969   0.5525738432   0.5433379031   0.5509199766   0.0092359401   0.0016538665
   0.3939530615  -0.3449901247   0.4763424776   0.4670933923   0.4735273288   0.0092490853   0.0028151487
   0.2644836857  -0.4196328768   0.5039724087   0.4997752024   0.5073336403   0.0041972063   0.0033612316
   0.6241736057  -0.2410976527   0.3308806025   0.3276196827   0.3333292925   0.0032609198   0.0024486900
   0.5880816173  -0.2960900849   0.3415857482   0.3311730357   0.3367411979   0.0104127125   0.0048445503
   0.6228735023  -0.3518447242   0.2846217016   0.2763584257   0.2810554016   0.0082632759   0.0035663000
   0.5693277185  -0.3615734252   0.3255599412   0.3155810684   0.3207338361   0.0099788728   0.0048261052
   0.6779901221  -0.3208270571   0.2499329322   0.2459087882   0.2503311645   0.0040241439   0.0003982323
   0.5693749771  -0.3730541110   0.3192965151   0.3101180599   0.3151639961   0.0091784552   0.0041325189
   0.6286172409  -0.2447988173   0.3253993059   0.3222345256   0.3278645463   0.0031647803   0.0024652404
   0.6804647338  -0.3230879387   0.2467284221   0.2428154795   0.2471916831   0.0039129426   0.0004632610
   0.5723011450  -0.3953631444   0.3044134730   0.2971829742   0.3019924211   0.0072304988   0.0024210519
   0.5728620485  -0.3593576002   0.3237538824   0.3137356697   0.3188729300   0.0100182127   0.0048809524
   0.5348816370  -0.1799323850   0.4356649676   0.4288810313   0.4341388658   0.0067839363   0.0015261018
   0.5691806298  -0.1766740092   0.4040299547   0.3982527548   0.4031681595   0.0057772000   0.0008617952
   0.5438436216  -0.1759379294   0.4284057035   0.4215637487   0.4267754580   0.0068419548   0.0016302455
   0.5187165274  -0.1047077358   0.4708208756   0.4600594131   0.4665372900   0.0107614625   0.0042835856
   0.3990551047  -0.2106960127   0.5487375638   0.5462755120   0.5526430706   0.0024620518   0.0039055068
   0.5212891601  -0.0679337123   0.4743029602   0.4657301001   0.4726860984   0.0085728600   0.0016168618
   0.4424651920  -0.1406345143   0.5357225907   0.5218937985   0.5287373565   0.0138287923   0.0069852343
   0.5143200808  -0.0319603561   0.4846878520   0.4799444093   0.4874752491   0.0047434427   0.0027873971
   0.5205437270  -0.0719324173   0.4745097105   0.4655389886   0.4724482567   0.0089707219   0.0020614538
   0.5036716821  -0.0810816357   0.4898437543   0.4789593190   0.4859329544   0.0108844354   0.0039107999
   0.4087232137  -0.2585206742   0.5163807237   0.5140107651   0.5164741326   0.0023699585   0.0000934089
   0.4905171958  -0.4143919568   0.3578724323   0.3570495281   0.3611222848   0.0008229042   0.0032498525
   0.4901093575  -0.3654870988   0.3886179577   0.3832207167   0.3872762625   0.0053972410   0.0013416953
   0.5686205130  -0.2509411753   0.3784690183   0.3719108992   0.3774608194   0.0065581191   0.0010081989
   0.5549814471  -0.2498330025   0.3913778383   0.3849575097   0.3902438153   0.0064203286   0.0011340230
   0.4362320194  -0.3127211110   0.4632571677   0.4602838576   0.4632888313   0.0029733101   0.0000316636
   0.4111313472  -0.2733649032   0.5062821100   0.5039797471   0.5064924547   0.0023023629   0.0002103447
   0.4587831278  -0.2227953145   0.4899806764   0.4871170251   0.4905403502   0.0028636512   0.0005596739
   0.4313296328  -0.2214261406   0.5151548826   0.5129235711   0.5158164421   0.0022313115   0.0006615596
   0.5657107269  -0.3095815885   0.3551206419   0.3436352747   0.3491401928   0.0114853673   0.0059804491
